tagID,datetime,event
1230,2017-06-23 15:28:26.650,exiting
1230,2017-06-23 15:29:34.650,exiting
1230,2017-06-23 15:31:00.750,entering
1230,2017-06-23 15:36:28.600,exiting
1230,2017-06-23 15:37:43.050,exiting
1415,2017-06-21 09:05:46.050,entering
1415,2017-06-21 14:20:38.350,entering
1415,2017-06-21 15:20:04.000,entering
1415,2017-06-21 16:13:12.900,entering
1415,2017-06-21 16:24:25.350,exiting
1415,2017-06-21 17:59:49.550,entering
1415,2017-06-22 08:41:19.000,exiting
1415,2017-06-22 09:06:26.200,entering
1415,2017-06-22 09:38:59.850,exiting
1415,2017-06-22 10:33:42.050,entering
1407,2017-06-21 09:15:17.750,exiting
1407,2017-06-21 09:16:34.250,entering
1407,2017-06-21 09:37:57.600,exiting
1407,2017-06-21 09:48:34.400,entering
1407,2017-06-21 13:19:24.000,exiting
1407,2017-06-21 13:27:53.950,exiting
1407,2017-06-21 13:28:13.250,entering
1407,2017-06-21 13:30:39.250,exiting
1407,2017-06-21 13:31:58.750,exiting
1407,2017-06-21 13:33:41.750,unknown
1407,2017-06-21 13:51:54.450,exiting
1407,2017-06-21 13:53:30.250,entering
1407,2017-06-21 16:00:06.000,entering
1407,2017-06-21 16:09:30.000,entering
1407,2017-06-21 16:45:45.000,entering
1407,2017-06-21 16:56:05.500,exiting
1407,2017-06-21 16:56:35.750,exiting
1407,2017-06-21 16:58:26.100,entering
1407,2017-06-21 17:02:03.500,entering
1407,2017-06-21 17:50:04.750,entering
1407,2017-06-21 17:53:01.600,exiting
1407,2017-06-22 08:47:26.750,entering
1407,2017-06-22 08:54:51.350,entering
1407,2017-06-22 08:55:28.400,unknown
1407,2017-06-22 09:27:29.500,entering
1407,2017-06-22 11:10:03.650,exiting
1407,2017-06-22 11:25:57.650,entering
1407,2017-06-22 14:37:48.700,entering
1407,2017-06-22 14:46:06.650,unknown
1407,2017-06-22 14:47:01.550,entering
1407,2017-06-22 14:47:26.650,entering
1407,2017-06-22 15:02:09.300,entering
1407,2017-06-22 15:03:05.150,entering
1407,2017-06-22 15:09:25.850,entering
1407,2017-06-22 15:24:28.000,entering
1407,2017-06-22 15:26:09.400,entering
1407,2017-06-22 15:30:44.700,exiting
1407,2017-06-22 15:31:04.900,entering
1407,2017-06-22 15:33:15.900,exiting
1407,2017-06-22 15:35:02.700,exiting
1407,2017-06-22 15:38:07.950,entering
1407,2017-06-22 15:47:07.450,entering
1407,2017-06-23 09:40:53.900,entering
