,track_id,track_pollen_score,track_shape,track_event,track_tagid,track_hastag,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,datetime,track_starttime,track_endtime,pollen,entering,leaving,entering_leaving,walking,video_name,labelbee_videoid,video_filename,video_seq
1771073,13100,0.0001666348630628,inside_out,leaving,1607,True,42836,608,96,140.19442890773482,43334,1344,992,47.29061004263853,499,2017-06-28 10:35:41.800,2017-06-28 10:35:41.800,2017-06-28 10:36:06.700,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771365,13392,9.233404641291142e-05,outside,,1780,True,44354,1712,956,267.33699923393283,44455,1308,1136,106.69924423399362,102,2017-06-28 10:36:57.700,2017-06-28 10:36:57.700,2017-06-28 10:37:02.750,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771369,13396,0.0033162018422333,inside_out,leaving,1780,True,44417,1532,124,207.2995722113328,44592,1724,1088,311.49646835521554,176,2017-06-28 10:37:00.850,2017-06-28 10:37:00.850,2017-06-28 10:37:09.600,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771373,13400,8.559070012970124e-05,outside_inside,entering,1780,True,44469,904,960,7.275004957889255,44512,504,32,2.935673446421173,44,2017-06-28 10:37:03.450,2017-06-28 10:37:03.450,2017-06-28 10:37:05.600,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771419,13446,3.2885073667469325e-07,inside_out,leaving,1780,True,44699,996,192,171.86989764584402,44719,1260,1116,207.1496816977832,21,2017-06-28 10:37:14.950,2017-06-28 10:37:14.950,2017-06-28 10:37:15.950,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771437,13464,8.725771529438653e-06,outside,,1607,True,44752,1344,860,178.95837332399003,44767,1092,1124,139.53777250790665,16,2017-06-28 10:37:17.600,2017-06-28 10:37:17.600,2017-06-28 10:37:18.350,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771464,13491,5.2154234218555096e-05,inside_out,leaving,1607,True,44884,860,156,215.676408221862,45064,764,1132,220.42607874009917,181,2017-06-28 10:37:24.200,2017-06-28 10:37:24.200,2017-06-28 10:37:33.200,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771628,13655,0.0008311976317702,inside_out,leaving,1607,True,45693,1728,192,148.39249775375112,45789,1976,804,286.99082329198615,97,2017-06-28 10:38:04.650,2017-06-28 10:38:04.650,2017-06-28 10:38:09.450,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1771677,13704,8.909981167014866e-05,inside_out,leaving,1607,True,45899,1240,112,208.17859010995917,45970,1956,1104,203.355564859286,72,2017-06-28 10:38:14.950,2017-06-28 10:38:14.950,2017-06-28 10:38:18.500,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772170,14197,0.0044650704188422,outside_ramp,entering,1607,True,48040,1352,1036,15.592810939266348,48082,1388,544,66.37062226934319,43,2017-06-28 10:40:02.000,2017-06-28 10:40:02.000,2017-06-28 10:40:04.100,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772190,14217,0.0319395269195574,ramp-inside,,1607,True,48086,1280,480,45.0,48111,1120,0,25.016893478100023,26,2017-06-28 10:40:04.300,2017-06-28 10:40:04.300,2017-06-28 10:40:05.550,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772327,14354,5.614673227682943e-06,noise,,1607,True,48375,1224,56,292.61986494804046,48376,1216,56,296.565051177078,2,2017-06-28 10:40:18.750,2017-06-28 10:40:18.750,2017-06-28 10:40:18.800,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772624,14651,0.4863030016422272,noise,,1607,True,48848,2112,696,180.0,48849,2132,680,188.36588612403256,2,2017-06-28 10:40:42.400,2017-06-28 10:40:42.400,2017-06-28 10:40:42.450,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772751,14778,0.0001546941939587,ramp_outside,leaving,1361,True,48964,672,448,185.9061411137705,49015,516,1092,126.2538377374448,52,2017-06-28 10:40:48.200,2017-06-28 10:40:48.200,2017-06-28 10:40:50.750,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772864,14891,5.863827655914847e-06,,,930,True,49140,452,612,137.38594403038883,49153,700,300,324.4623222080256,14,2017-06-28 10:40:57.000,2017-06-28 10:40:57.000,2017-06-28 10:40:57.650,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772870,14897,0.0001176863036647,noise,,1361,True,49158,768,376,225.0,49162,768,356,31.32869286780417,5,2017-06-28 10:40:57.900,2017-06-28 10:40:57.900,2017-06-28 10:40:58.100,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772877,14904,0.0013621845185802,ramp_outside,leaving,1361,True,49182,816,620,187.30575953331083,49205,912,1000,188.130102354156,24,2017-06-28 10:40:59.100,2017-06-28 10:40:59.100,2017-06-28 10:41:00.250,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772929,14956,3.628513262635073e-06,outside_ramp,entering,1361,True,49334,1312,908,19.17900802581072,49375,1176,484,280.95406264339834,42,2017-06-28 10:41:06.700,2017-06-28 10:41:06.700,2017-06-28 10:41:08.750,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772936,14963,1.4387989675108033e-06,ramp_ramp,,1361,True,49373,1160,480,151.44037952168017,49384,1192,696,193.3245312618908,12,2017-06-28 10:41:08.650,2017-06-28 10:41:08.650,2017-06-28 10:41:09.200,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1772941,14968,3.9774353583642606e-05,ramp_outside,leaving,1361,True,49393,1204,704,187.30575953331083,49419,1292,1088,198.434948822922,27,2017-06-28 10:41:09.650,2017-06-28 10:41:09.650,2017-06-28 10:41:10.950,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773071,15098,0.0015087051326221,outside,,1607,True,49694,448,992,0.0,49806,516,820,348.3663660010596,113,2017-06-28 10:41:24.700,2017-06-28 10:41:24.700,2017-06-28 10:41:30.300,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773117,15144,6.336714015886473e-05,ramp-inside,,1607,True,49814,512,760,3.468229258917148,50171,548,52,351.2538377374448,358,2017-06-28 10:41:30.700,2017-06-28 10:41:30.700,2017-06-28 10:41:48.550,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773328,15355,0.0162677354919149,inside_out,leaving,1607,True,50410,580,132,173.08877288097534,50551,376,980,216.0273733851036,142,2017-06-28 10:42:00.500,2017-06-28 10:42:00.500,2017-06-28 10:42:07.550,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773372,15399,0.0083062060863649,inside,,1607,True,50557,552,124,28.44292862436335,50624,664,120,75.25643716352927,68,2017-06-28 10:42:07.850,2017-06-28 10:42:07.850,2017-06-28 10:42:11.200,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773417,15444,0.0003434815618254,inside,,1607,True,50666,800,108,118.6104596659652,50681,820,96,86.63353933657021,16,2017-06-28 10:42:13.300,2017-06-28 10:42:13.300,2017-06-28 10:42:14.050,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773444,15471,7.891171205159856e-05,inside,,1607,True,50706,992,120,120.96375653207352,50728,1016,172,50.71059313749964,23,2017-06-28 10:42:15.300,2017-06-28 10:42:15.300,2017-06-28 10:42:16.400,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773474,15501,1.8830504809069173e-06,ramp_ramp,,1607,True,50751,824,472,56.309932474020215,50791,832,392,114.44395478041652,41,2017-06-28 10:42:17.550,2017-06-28 10:42:17.550,2017-06-28 10:42:19.550,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773531,15558,0.0096629549677947,ramp_ramp,,1607,True,50826,780,416,51.34019174590991,50839,1156,540,254.93151184050777,14,2017-06-28 10:42:21.300,2017-06-28 10:42:21.300,2017-06-28 10:42:21.950,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773801,15828,2.5240048591020543e-05,inside_ramp,,1722,True,51470,2076,172,31.42956561483852,51481,1820,544,157.47943439710312,12,2017-06-28 10:42:53.500,2017-06-28 10:42:53.500,2017-06-28 10:42:54.050,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773810,15837,0.1886586620651432,noise,,1722,True,51482,1784,664,178.93908830973578,51485,1752,832,180.0,4,2017-06-28 10:42:54.100,2017-06-28 10:42:54.100,2017-06-28 10:42:54.250,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1773813,15840,0.0947246850009833,noise,,1722,True,51486,1760,964,189.2726017772003,51489,1808,1116,199.88516511385544,4,2017-06-28 10:42:54.300,2017-06-28 10:42:54.300,2017-06-28 10:42:54.450,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1774863,16890,8.184982981309482e-06,outside_ramp,entering,1607,True,53594,1728,992,333.434948822922,53653,1924,440,356.6335393365702,60,2017-06-28 10:44:39.700,2017-06-28 10:44:39.700,2017-06-28 10:44:42.650,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775199,17226,0.0040722904126481,outside_ramp,entering,1607,True,54303,1788,924,1.7899106082460694,54349,1732,600,358.2642954110716,47,2017-06-28 10:45:15.150,2017-06-28 10:45:15.150,2017-06-28 10:45:17.450,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775223,17250,0.0003662700065224,ramp-inside,,1607,True,54350,1700,456,11.07020257793936,54384,1604,0,17.102728969052375,35,2017-06-28 10:45:17.500,2017-06-28 10:45:17.500,2017-06-28 10:45:19.200,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775298,17325,0.0193660881701502,inside_ramp,,1607,True,54478,1792,172,176.18592516570965,54520,1504,384,105.42216131873867,43,2017-06-28 10:45:23.900,2017-06-28 10:45:23.900,2017-06-28 10:45:26.000,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775338,17365,1.1187563190990998e-05,ramp_outside,leaving,1607,True,54536,1400,500,147.0305960965379,54563,1064,1084,218.0470425318261,28,2017-06-28 10:45:26.800,2017-06-28 10:45:26.800,2017-06-28 10:45:28.150,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775705,17732,0.0001495614143866,outside_ramp,entering,1607,True,55162,916,1084,337.01128319791934,55235,760,392,43.53119928561418,74,2017-06-28 10:45:58.100,2017-06-28 10:45:58.100,2017-06-28 10:46:01.750,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775829,17856,0.0124355631466336,inside,,1607,True,55376,1056,124,207.2995722113328,55414,1440,0,323.53076560994816,39,2017-06-28 10:46:08.800,2017-06-28 10:46:08.800,2017-06-28 10:46:10.700,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1775897,17924,1.3493257976430565e-05,inside,,1607,True,55516,1696,152,204.10223450116112,55521,1696,72,354.0938588862295,6,2017-06-28 10:46:15.800,2017-06-28 10:46:15.800,2017-06-28 10:46:16.050,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776391,18418,7.637547848086493e-06,noise,,1607,True,56655,1780,284,142.43140797117252,56657,1764,280,313.3634229583833,3,2017-06-28 10:47:12.750,2017-06-28 10:47:12.750,2017-06-28 10:47:12.850,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776398,18425,2.093560709206976e-05,ramp_ramp,,1607,True,56673,1624,572,162.25532837494308,56708,1684,588,45.0,36,2017-06-28 10:47:13.650,2017-06-28 10:47:13.650,2017-06-28 10:47:15.400,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776419,18446,0.0001692199157373,ramp_outside,leaving,1607,True,56718,1668,628,108.43494882292202,56731,1604,804,149.74356283647072,14,2017-06-28 10:47:15.900,2017-06-28 10:47:15.900,2017-06-28 10:47:16.550,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776429,18456,5.635373395435727e-06,,,1607,True,56736,1608,800,130.10090754621226,56761,1588,1096,177.4551956201869,26,2017-06-28 10:47:16.800,2017-06-28 10:47:16.800,2017-06-28 10:47:18.050,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776460,18487,2.175076010567841e-06,outside,,1607,True,56774,1440,940,327.5288077091515,56784,1404,988,257.1249984403875,11,2017-06-28 10:47:18.700,2017-06-28 10:47:18.700,2017-06-28 10:47:19.200,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776467,18494,0.0009101572619749,outside,,1607,True,56787,1452,1096,210.96375653207352,56800,1664,1056,289.7988763545249,14,2017-06-28 10:47:19.350,2017-06-28 10:47:19.350,2017-06-28 10:47:20.000,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776470,18497,0.0055994096949336,outside,,1607,True,56800,1664,1056,162.24174151735733,56851,1960,1152,230.82634202955572,52,2017-06-28 10:47:20.000,2017-06-28 10:47:20.000,2017-06-28 10:47:22.550,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776534,18561,0.0062298256940094,outside_ramp,entering,1607,True,56939,2056,988,354.5596679689945,56978,2148,400,339.67686317033707,40,2017-06-28 10:47:26.950,2017-06-28 10:47:26.950,2017-06-28 10:47:28.900,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776580,18607,6.28075088228601e-05,ramp_ramp,,1607,True,57007,2000,596,155.32313682966296,57019,2052,480,133.36342295838327,13,2017-06-28 10:47:30.350,2017-06-28 10:47:30.350,2017-06-28 10:47:30.950,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776589,18616,1.6839310035265953e-07,noise,,1607,True,57023,2044,540,178.53119928561418,57024,2016,500,167.7352262721076,2,2017-06-28 10:47:31.150,2017-06-28 10:47:31.150,2017-06-28 10:47:31.200,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776593,18620,9.525393767599378e-05,ramp_ramp,,1607,True,57026,1948,604,161.565051177078,57075,1944,588,169.5085229876684,50,2017-06-28 10:47:31.300,2017-06-28 10:47:31.300,2017-06-28 10:47:33.750,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776667,18694,0.023440574651076,outside,,1607,True,57167,2152,948,124.38034472384489,57229,1944,924,177.87890360333856,63,2017-06-28 10:47:38.350,2017-06-28 10:47:38.350,2017-06-28 10:47:41.450,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776699,18726,8.981382524079738e-06,outside,,1607,True,57233,1960,988,198.97040780848653,57255,1880,1016,95.85601358542895,23,2017-06-28 10:47:41.650,2017-06-28 10:47:41.650,2017-06-28 10:47:42.750,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1776765,18792,0.0053453189627411,outside_inside,entering,1607,True,57394,1112,1092,8.880659150520245,57445,1228,0,354.6441749571448,52,2017-06-28 10:47:49.700,2017-06-28 10:47:49.700,2017-06-28 10:47:52.250,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777020,19047,0.0015807676789872,inside_out,leaving,1607,True,58370,1312,148,180.0,58405,1524,1036,201.25050550713323,36,2017-06-28 10:48:38.500,2017-06-28 10:48:38.500,2017-06-28 10:48:40.250,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777029,19056,3.304319971698269e-05,outside_inside,entering,1607,True,58409,1508,1012,180.0,58482,1348,44,342.75854060106,74,2017-06-28 10:48:40.450,2017-06-28 10:48:40.450,2017-06-28 10:48:44.100,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777060,19087,4.1002299464615775e-05,inside,,1607,True,58526,1344,104,123.6900675259798,58549,1172,140,77.47119229084849,24,2017-06-28 10:48:46.300,2017-06-28 10:48:46.300,2017-06-28 10:48:47.450,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777076,19103,0.0024292319770584,inside_ramp,,1607,True,58618,1104,128,39.559667968994496,58730,1796,568,56.309932474020215,113,2017-06-28 10:48:50.900,2017-06-28 10:48:50.900,2017-06-28 10:48:56.500,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777138,19165,0.0152066396414661,ramp-inside,,1607,True,58737,1712,440,20.556045219583467,58748,1652,0,0.0,12,2017-06-28 10:48:56.850,2017-06-28 10:48:56.850,2017-06-28 10:48:57.400,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777203,19230,0.1714846599759367,inside,,1607,True,58854,1036,0,298.8865817669107,58871,1156,52,78.69006752597979,18,2017-06-28 10:49:02.700,2017-06-28 10:49:02.700,2017-06-28 10:49:03.550,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777236,19263,0.0127582506963404,inside_inside,walking,1607,True,58947,676,224,158.96248897457818,59044,704,36,347.7352262721076,98,2017-06-28 10:49:07.350,2017-06-28 10:49:07.350,2017-06-28 10:49:12.200,False,False,False,False,True,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777295,19322,0.0020193742550744,inside_out,leaving,1607,True,59126,772,244,193.67130713219584,59145,852,880,209.5778386812613,20,2017-06-28 10:49:16.300,2017-06-28 10:49:16.300,2017-06-28 10:49:17.250,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777361,19388,2.214640623658579e-07,ramp_ramp,,1607,True,59329,1948,644,288.9704078084865,59353,2000,672,203.4286928087454,25,2017-06-28 10:49:26.450,2017-06-28 10:49:26.450,2017-06-28 10:49:27.650,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777368,19395,3.478945804705549e-06,ramp_outside,leaving,1607,True,59361,2140,688,203.38522105721376,59395,1872,1160,162.07208023799276,35,2017-06-28 10:49:28.050,2017-06-28 10:49:28.050,2017-06-28 10:49:29.750,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777462,19489,0.009149122241724,outside,,1607,True,59853,2036,1148,208.6104596659652,59861,1980,1052,20.556045219583467,9,2017-06-28 10:49:52.650,2017-06-28 10:49:52.650,2017-06-28 10:49:53.050,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777464,19491,0.0358462864798282,outside_ramp,entering,1607,True,59866,2044,984,325.8403054543306,59917,1684,360,79.99202019855866,52,2017-06-28 10:49:53.300,2017-06-28 10:49:53.300,2017-06-28 10:49:55.850,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777470,19497,0.0113174579924321,ramp_outside,leaving,1607,True,59921,1532,396,111.80140948635182,59938,884,1120,131.63353933657018,18,2017-06-28 10:49:56.050,2017-06-28 10:49:56.050,2017-06-28 10:49:56.900,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777524,19551,0.0002427439437243,outside,,1607,True,60073,748,1160,306.3843518158359,60113,1148,1176,212.8285417914125,41,2017-06-28 10:50:03.650,2017-06-28 10:50:03.650,2017-06-28 10:50:05.650,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777561,19588,0.0057253372658602,outside,,1607,True,60206,896,1096,349.38034472384487,60246,940,872,13.134022306396323,41,2017-06-28 10:50:10.300,2017-06-28 10:50:10.300,2017-06-28 10:50:12.300,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777581,19608,1.461895669987288e-05,outside,,1607,True,60252,912,924,330.6422464572087,60282,1116,1180,214.99202019855863,31,2017-06-28 10:50:12.600,2017-06-28 10:50:12.600,2017-06-28 10:50:14.100,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777615,19642,0.0010552098974585,noise,,1607,True,60344,932,1148,55.84030545433057,60346,948,1168,41.98721249581666,3,2017-06-28 10:50:17.200,2017-06-28 10:50:17.200,2017-06-28 10:50:17.300,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777618,19645,1.1755256195212677e-05,outside_ramp,entering,1607,True,60351,924,1152,32.61924307119283,60396,992,720,17.52556837372287,46,2017-06-28 10:50:17.550,2017-06-28 10:50:17.550,2017-06-28 10:50:19.800,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777653,19680,2.0945347271344434e-07,ramp_outside,leaving,1607,True,60407,876,724,336.0375110254218,60458,708,928,34.11447294534126,52,2017-06-28 10:50:20.350,2017-06-28 10:50:20.350,2017-06-28 10:50:22.900,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777679,19706,0.0007569247493986,outside_ramp,entering,1607,True,60458,844,924,63.43494882292201,61065,952,632,80.53767779197439,608,2017-06-28 10:50:22.900,2017-06-28 10:50:22.900,2017-06-28 10:50:53.250,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777841,19868,0.0003258354142696,ramp_outside,leaving,1607,True,61076,992,664,113.4286928087454,61123,620,1104,132.87890360333856,48,2017-06-28 10:50:53.800,2017-06-28 10:50:53.800,2017-06-28 10:50:56.150,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777917,19944,0.0015227390190187,outside_ramp,entering,1607,True,61327,472,832,1.4320961841646465,61333,544,700,325.304846468766,7,2017-06-28 10:51:06.350,2017-06-28 10:51:06.350,2017-06-28 10:51:06.650,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777921,19948,9.38985441390035e-06,ramp_ramp,,1607,True,61342,668,576,345.96375653207355,61452,700,316,1.7357045889283889,111,2017-06-28 10:51:07.100,2017-06-28 10:51:07.100,2017-06-28 10:51:12.600,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1777970,19997,0.0001033313455521,inside,,1607,True,61459,704,292,0.0,61716,640,32,13.134022306396323,258,2017-06-28 10:51:12.950,2017-06-28 10:51:12.950,2017-06-28 10:51:25.800,False,False,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1778194,20221,0.0007528092941309,inside_out,leaving,1607,True,62171,1116,216,178.53119928561418,62198,732,1036,180.0,28,2017-06-28 10:51:48.550,2017-06-28 10:51:48.550,2017-06-28 10:51:49.900,False,False,True,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
1778228,20255,0.0001204264661334,outside_inside,entering,1607,True,62318,484,1028,29.19748604606448,62471,488,272,38.65980825409009,154,2017-06-28 10:51:55.900,2017-06-28 10:51:55.900,2017-06-28 10:52:03.550,False,True,False,False,False,C02_170628100000.mp4,12265,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170628100000.mp4,72
